"AUT","Test","Category","Expected","Actual","Description","Result","Value"
"ada62","err_typecheck_add_boolean_string.pika","typechecking","Jun 14, 2020 2:05:39 PM logging.PikaLogger log
SEVERE: operator + not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_boolean_string.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:18:00 PM logging.PikaLogger log
SEVERE: operator + not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_boolean_string.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_character_boolean.pika","typechecking","Jun 14, 2020 2:05:40 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:01 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_character_character.pika","typechecking","Jun 14, 2020 2:05:40 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_character.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:01 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_character.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_character_floating.pika","typechecking","Jun 14, 2020 2:05:41 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:02 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_character_integer.pika","typechecking","Jun 14, 2020 2:05:41 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:02 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_character_string.pika","typechecking","Jun 14, 2020 2:05:42 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:03 PM logging.PikaLogger log
SEVERE: operator + not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_character_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_floating_boolean.pika","typechecking","Jun 14, 2020 2:05:42 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:03 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_floating_character.pika","typechecking","Jun 14, 2020 2:05:43 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:04 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_floating_integer.pika","typechecking","Jun 14, 2020 2:05:43 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:04 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_floating_string.pika","typechecking","Jun 14, 2020 2:05:43 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:04 PM logging.PikaLogger log
SEVERE: operator + not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_integer_boolean.pika","typechecking","Jun 14, 2020 2:05:44 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_boolean.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:05 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_boolean.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_integer_character.pika","typechecking","Jun 14, 2020 2:05:44 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_character.pika line 2, character 22)
program has errors.  no executable created.
","Jun 14, 2020 2:18:05 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_character.pika line 2, character 22)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_integer_floating.pika","typechecking","Jun 14, 2020 2:05:45 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:05 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_integer_string.pika","typechecking","Jun 14, 2020 2:05:45 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:06 PM logging.PikaLogger log
SEVERE: operator + not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_string_boolean.pika","typechecking","Jun 14, 2020 2:05:45 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_boolean.pika line 2, character 25)
program has errors.  no executable created.
","Jun 14, 2020 2:18:06 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_boolean.pika line 2, character 25)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_string_character.pika","typechecking","Jun 14, 2020 2:05:46 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_character.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:18:06 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_character.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_string_floating.pika","typechecking","Jun 14, 2020 2:05:46 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_floating.pika line 2, character 29)
program has errors.  no executable created.
","Jun 14, 2020 2:18:07 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_floating.pika line 2, character 29)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_string_integer.pika","typechecking","Jun 14, 2020 2:05:47 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_integer.pika line 2, character 29)
program has errors.  no executable created.
","Jun 14, 2020 2:18:07 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_integer.pika line 2, character 29)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_add_string_string.pika","typechecking","Jun 14, 2020 2:05:47 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_string.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:18:07 PM logging.PikaLogger log
SEVERE: operator + not defined for types [STRING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_add_string_string.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_boolean_character.pika","typechecking","Jun 14, 2020 2:05:47 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_character.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:08 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_character.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_boolean_floating.pika","typechecking","Jun 14, 2020 2:05:48 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_floating.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:08 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_floating.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_boolean_integer.pika","typechecking","Jun 14, 2020 2:05:48 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_integer.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:08 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_integer.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_boolean_string.pika","typechecking","Jun 14, 2020 2:05:49 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_string.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:09 PM logging.PikaLogger log
SEVERE: operator := not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_boolean_string.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_character_boolean.pika","typechecking","Jun 14, 2020 2:05:49 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_boolean.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:09 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_boolean.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_character_floating.pika","typechecking","Jun 14, 2020 2:05:49 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_floating.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:09 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_floating.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_character_integer.pika","typechecking","Jun 14, 2020 2:05:50 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_integer.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:10 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_integer.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_assign_character_string.pika","typechecking","Jun 14, 2020 2:05:50 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_string.pika line 3, character 12)
program has errors.  no executable created.
","Jun 14, 2020 2:18:10 PM logging.PikaLogger log
SEVERE: operator := not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_assign_character_string.pika line 3, character 12)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
